	id	text	misogynous	misogyny_category	target	hate	humour
274	283	i m actually really happy your ass got pregnant and that you re having a shotgun wedding karma is a bitch you cheating skank	1	discredit	active	explicit_hate	funny
275	284	skank traitor bitch	1	discredit	active	explicit_hate	not_funny
276	285	little skank people here might not realize what a masochistic little whore you are frost pushed url	1	discredit	active	explicit_hate	funny
277	286	punch that girl right in the skank	1	sexual_harassment	active	implicit_hate	funny
278	287	do people laugh at this stupid woman her crazy hats in the u s we re finding it hysterical here in the u k	1	discredit	active	implicit_hate	funny
279	288	let s get it trending	1	dominance	passive	not_hate	funny
280	289	women started from the bottom still here	1	dominance	passive	not_hate	not_funny
281	290	when you suck dick in the limo right before the red carpet url	1	sexual_harassment	active	not_hate	funny
282	291	katie you are a toxic bitch and will always be one you got your way i am going to be fired again anyways you toxic bitch	1	stereotype	active	not_hate	funny
283	292	bitch you can t keep up so stop trying	1	dominance	active	implicit_hate	funny
284	293	apparently you can turn a hoe into a housewife	1	stereotype	passive	implicit_hate	funny
285	294	why you always actin mad always bringin up my past you in your feelings about a hoe that don t matter know that i ll give you my last	1	stereotype	active	not_hate	funny
286	295	but you are one if the concubines whose reasoning capacities are embedded in your cunt	1	stereotype	active	not_hate	not_funny
287	296	i m just over here laughing at how this little ol white girl came at sam and thought she was gonna win like bitch do you know who we are	1	dominance	active	implicit_hate	funny
288	297	sweet broke assed bitch will shut her jizz hole for once once	1	dominance	active	explicit_hate	funny
289	298	apparently once removed from packaging you can see the strategically placed bloodied hole in the middle of that one	1	stereotype	passive	not_hate	funny
290	299	wow shut up you whore	1	dominance	active	explicit_hate	funny
291	300	what s wrong you pathetic little slut can t take much of daddy s cock like you thought you did can you	1	dominance	active	implicit_hate	funny
292	301	in saudi dubai if a man rape a woman with condom than semen isn t found in vagina than how do sharia law tackle i tell u punish the woman	1	derailing	passive	implicit_hate	funny
293	302	a hoe does anything for any man a freak does anything for her man and a woman does anything for one man	1	stereotype	passive	implicit_hate	funny
294	303	it s a nice butt but i didn t think you were a slut i thought you might be a 300 lb man tweeting in your stained wife beater	1	stereotype	passive	implicit_hate	funny
295	304	it s like it s always the ones you care for the least that be talking so much shit like bitch i m not even paying attention to you lil whore	1	dominance	active	implicit_hate	funny
296	305	only men have a dick they can insert without consent and women doing other shit not that women can t rape amp sexually harass either	1	derailing	passive	implicit_hate	funny
297	306	celibacy to women searching for new dick	1	stereotype	passive	implicit_hate	funny
298	307	told that tight dress is what makes you a whore url	1	derailing	passive	implicit_hate	funny
299	308	my grandma called her hoe she said bitch you a hoe yourself going with a married man and go to church every week lmfaooooooooooooooooooooooo	1	stereotype	active	implicit_hate	funny
300	309	i just wanna know why the girl dont like me what i ever do to you hoe other than give you rides and be nice to you hating ass hoe	1	dominance	active	implicit_hate	funny
301	310	how can a bitch fuck with a man who has a girlfriend a pregnant girlfriend lmao fucking hoes	1	stereotype	passive	explicit_hate	funny
302	311	no girl is even capable of developing morals until they get the slut fucked out of them welcome to my generation	1	stereotype	passive	implicit_hate	funny
303	312	my girl did her little hoe magic got us a guy to get us 3 glasses of fuckinh hard liquor so you know the party is url	1	dominance	active	implicit_hate	funny
304	313	loved her anyway and now she just a hoe i love when they acting hard but pussy on the low	1	stereotype	active	implicit_hate	funny
305	314	lol you do dress like a slut you look excellent it entertains me that you have the slutty dressing covered while i do the slutty acting	1	derailing	active	not_hate	funny
306	315	dont forget in event of a woman accusing men of rape under sharia you just dig a hole tie her hands put her in hole stone her to death	1	derailing	passive	implicit_hate	funny
307	316	when a man gives his opinion he s a man when a woman gives her opinion she s a bitch bette davis	1	stereotype	active	not_hate	funny
308	317	dumbass why don t women come forward about sexual assault women come forward dumbass whore liar what were you wearing you probably asked for it dumbass just don t understand why women don t come forward	1	derailing	passive	implicit_hate	funny
309	318	me personally i would ve dragged that girl down the stairs lol but she was getting it beat that fat hoe	1	derailing	passive	implicit_hate	funny
310	319	that the only job a woman can have they the best at this job love dick sucking	1	stereotype	passive	implicit_hate	funny
311	320	7 because every single fucking woman in austin is nothing but a gold digging bitch	1	stereotype	passive	implicit_hate	funny
312	321	bitch are you fucking kidding me so if women get hit by their husbands its cuz they re hitam not bc he s an abusive asshole url	1	derailing	active	not_hate	funny
313	322	last night god took dan out of the he she and now women won t find as much energy to bitch w about men the bogus agenda needs to stop now	1	stereotype	passive	not_hate	funny
314	323	sorry sweetie but women are the causes of all problems	1	stereotype	passive	not_hate	funny
315	324	if you play field hockey there s a good chance you re a lesbian	1	stereotype	active	implicit_hate	funny
316	325	what do women and condoms have in common if they re not on your dick they re in your wallet	1	stereotype	passive	implicit_hate	funny
317	326	we understand they need to understand that men are born to be in control thanks for supporting our cause	1	dominance	passive	not_hate	not_funny
318	327	good one bob show her who the real boss is and keep up the support for our cause	1	dominance	active	not_hate	funny
319	328	wow great video rare to find women who agree with us thanks for the support	1	dominance	passive	not_hate	funny
320	329	men are smarter than women that s why women always get played by men	1	stereotype	passive	implicit_hate	funny
321	330	the male brain is 3 4 times larger than the female brain	1	dominance	passive	not_hate	not_funny
322	331	if you re a girl and don t make me food when i ask tell there s a good chance i might just hit you	1	dominance	passive	implicit_hate	funny
323	332	women drivers no survivors	1	stereotype	passive	not_hate	not_funny
324	333	retweet to end womens suffrage	1	dominance	passive	not_hate	not_funny
325	334	rape is no joke and something we do not support the kitchen needs to be cleaned by the way	1	stereotype	passive	implicit_hate	funny
326	335	this account was temporarily inactive due to an irrational woman reporting us to twitter what a lack of judgement shocking	1	stereotype	passive	not_hate	not_funny
327	336	how many feminists does it take to change a lightbulb trick question feminists can t change anything	1	stereotype	passive	not_hate	funny
328	337	what s the difference between a blonde and a washing machine a washing machine won t follow you around all day after you drop a load in it	1	stereotype	passive	implicit_hate	funny
329	338	why do husbands die before their wives because they want to	1	stereotype	passive	implicit_hate	funny
330	339	what s the difference between a pencil arguing and a woman arguing a pencil has a point	1	stereotype	passive	not_hate	funny
331	340	why did god create lesbians so feminists couldn t breed	1	stereotype	passive	implicit_hate	funny
332	341	what do you call a woman who has lost 95 of her intelligence divorced	1	stereotype	passive	not_hate	funny
333	342	mathematicians know best women have your man translate these symbols for you if you re confused url	1	dominance	passive	not_hate	funny
334	343	thanks man sometimes we gotta state the obvious for the women this is a parody account	1	dominance	passive	not_hate	funny
335	344	sexism goes both ways some advice stop whining and use your man s money for things other than mini skirts	1	derailing	passive	implicit_hate	funny
336	345	how are women and rocks alike you skip the flat ones	1	stereotype	passive	not_hate	funny
337	346	because every 14 seconds a man s butt is looked at without permission	1	derailing	passive	implicit_hate	funny
338	347	for the viewers who are unable to read a bio this account is for pure entertainment its a joke like woman s rights	1	dominance	passive	not_hate	funny
339	348	air time for men 24 hours women 0 hours	1	dominance	passive	not_hate	not_funny
340	349	when you join a relationship women leave this part out url	1	stereotype	passive	not_hate	funny
341	350	a women without a man is like a car without an engine it doesnt work	1	dominance	passive	implicit_hate	funny
342	351	what do smart women do for a living what they re told	1	stereotype	passive	implicit_hate	funny
343	352	women want their companies to pay for birth control bullshit anal is free birth control	1	derailing	passive	implicit_hate	funny
344	353	feminists have a few valid arguments worth talking about lol jk	1	derailing	passive	not_hate	funny
345	354	question of the day when does a forget feminism answer when the restaurant check hits the table	1	stereotype	passive	not_hate	funny
